1948,palido,4937957,24592.686743
1949,poco,2858604,81440.284207
1950,mio;,1588742,15261.633260
1951,arda;,1133232,66834.755384
1952,hanno,4704219,94280.616559
1953,Certo,2274328,99053.395713
1954,costume,1278931,14386.378171
1955,doglienza.,4035763,10959.302596
1956,sparte,2247833,72993.133525
1957,altro,4034044,87195.314864
1958,ch'apporta,3797830,84741.582585
1959,dimandar,2364906,53653.288610
1960,legno,3776261,24119.874192
1961,perché,683475,12791.893344
1962,quarta,4380899,84112.754574
1963,potenza,843123,51344.921449
1964,state,2289515,76686.832179
1965,misericordia,41743,52501.701393
1966,maraviglio,4390539,19792.187538
1967,stupido,966671,45159.172152
1968,cantar,3195439,21271.402372
1969,acume.,2930801,69339.709175
1970,gran,3064273,56391.375378
1971,dicer,974172,51867.686455
1972,infiata,4182288,27167.202551
1973,memoria,1545040, 9170.045968
1974,quella,1558617,46603.660388
1975,dintorno,3903307,50289.335803
1976,terra,1950682,32552.373975
1977,dove,1465028,23191.106426
1978,l'essere,1191338,78104.353337
1979,ch'addorna,2592712,99325.986337
1980,aprimi,1356415,71732.570562
1981,fuggir,797425, 5789.874220
1982,andasse,497276,83985.649516
1983,'Qui,217339,60823.062708
1984,mossero,3469780,78602.574160
1985,dico,1547156,77796.626573
1986,conobbero,3801018,68136.185783
1987,trecento,4987882,15757.433141
1988,l'un,4422216,88279.398727
1989,uscir,4399689,24494.995883
1990,come,4787744,37022.877481
1991,diede,4239849,76720.826779
1992,ancora,4461472,25730.347844
1993,cerchia,4753204,69260.699253
1994,monte,1937084,71273.660983
1995,l'anima,1750810,50299.829849
1996,donna,3765681,46311.089472
1997,discordi,1432744,39001.944705
1998,grosso,4589664,58081.757259
1999,sceman,3343074,98367.159091
2000,gridando,1544471,58437.064781
2001,fatto,1939546,80698.666523
2002,legga,1973908,31741.036204
2003,Malespini.],1702194,47277.424694
2004,verso,4513170,95168.776333
2005,forza,3520900, 6166.650714
2006,rezzo;,4731741,55462.864027
2007,teco,2502422,99621.249434
2008,diss',2946761,67916.729035
2009,fatti,1381429,32550.457961
2010,punto;,2533510,17731.363159
2011,sommo,1946039,83896.580216
2012,donna,1881909,14920.874501
2013,pareva,1281641,82824.736683
2014,ch'apporta,2698417,38340.997998
2015,ch'elli,1945100,23578.515971
2016,Quelli,1406236,73739.365704
2017,quando,1061778,83789.469390
2018,appetibili,4427126,69450.002795
2019,come,3440497, 4381.434994
2020,branche,470878,24985.817062
2021,vista.,4197977,67101.918898
2022,dimandar,3764543,68494.299832
2023,sale,2358043,26904.833765
2024,vita,2275225,16504.724889
2025,inizio,2528973, 5272.479101
2026,terra,196336,10906.746201
2027,sera;,2338414,67488.158466
2028,così,412823,82886.483460
2029,potesse,3493812,38015.772459
2030,compagni,2883924,62552.384833
2031,potenza,2812110,87287.071391
2032,occhi,4485771,79557.543856
2033,nostro,3810281,89680.584989
2034,brusca.,1163823,99199.401301
2035,temperi,844380,34766.742255
2036,parran,2444614,34512.598857
2037,levarsi;,2249742,37385.916360
2038,l'emisperio,135850, 3343.198526
2039,riprende,805959,71148.605701
2040,teco,637445,67065.769563
2041,Parisi?».,1690230,16326.502438
2042,dolore,706326,98046.630407
2043,Salvani,2464845,87434.338691
2044,quel,3144211,77482.345835
2045,destri,4096465,13178.054367
2046,vapor,4387432,79913.612622
2047,Dite»,995440,88253.104513
2048,Parisi?».,456337,13015.946615
2049,cicogna.,1960082,82933.791996
2050,piedi;,3615165,96367.114024
2051,basciato,201019,56206.547765
2052,spene,4299388,53121.366283
2053,mira,2285892,  734.614863
2054,presi,1831778, 5544.708424
2055,tanta,2640955,93592.736310
2056,dicer,479928,65326.210775
2057,scoppiava,1432027, 8937.920506
2058,l'emisperio,907764,76807.569049
2059,aiutarla;,1923708,  461.763542
2060,grotte,759359,78460.276999
2061,com',1946115,62085.813390
2062,vera,493448,77011.475400
2063,mira,4448432,58729.096314
2064,omai,4910590,88502.204209
2065,Dopo,866228, 3663.598488
2066,fiori,1213997,45616.576937
2067,disideroso,3182258,98515.546104
2068,piedi;,704092,41051.934203
2069,seguiteria,2186341,19488.286633
2070,Giudei,1013532,28678.329470
2071,vanto?,950434,34613.507408
2072,schermi,99617,62062.594284
2073,venian,3259156,83914.312276
2074,questi,41286,86809.373509
2075,tacitamente,397632,55002.123456
2076,diversamente,2377197, 5130.085828
2077,veggio,1419696,85944.800315
2078,costui,1748533,80688.438865
2079,veder,3658276, 5281.244002
2080,piedi,2376629,96593.558363
2081,ch'ei,4815645,17569.383876
2082,parran,3950303,68828.556978
2083,veggio,2574904,56772.545052
2084,giova,4481508,41156.539192
2085,costui,3292512,63899.806619
2086,come,3283589,74516.055849
2087,d'este,495585,19946.176852
2088,semenza:,3633510,82919.421636
2089,torse,4524754,55331.501868
2090,l'altre,4312752, 7043.572950
2091,spingava,3790607,39159.858008
2092,perché,821394,13423.657660
2093,parte,2605959,71825.513734
2094,Maria,1481388,  982.158361
2095,ch'a,1071122, 1824.828098
2096,manifesta».,2660255,37293.285303
2097,vapor,1151842,83057.514986
2098,mala,1625554,63451.481669
2099,ivi),2997744, 2378.931216
2100,brusca.,4966122,83576.118738
2101,sotto,2270186,86903.669823
2102,medesmo,4389262,58383.239187
2103,risposta,4797811,81737.581479
2104,ancor,2047342,29449.131574
2105,occhi,2602652,91574.569724
2106,cerchia,4945274,15157.579602
2107,grazia,3518270,81572.818108
2108,sarai,698585,67527.138879
2109,famigliar,72006,64592.904305
2110,capo,644978,78955.090638
2111,ogne,4080220,18128.579863
2112,bollor,1173077,86632.909756
2113,tepidezza,525427,91734.438047
2114,pare,4027649,48661.859368
2115,duro,2403268,39054.262292
2116,meco,4023400,13776.273512
2117,Questo,803875, 3455.968773
2118,loco,1105543,21760.076512
2119,avendo,3750050,31802.205470
2120,prima,2243338,67039.887711
2121,trova,1267971,12850.655102
2122,come,1815304,27779.719522
2123,dire.],4501108,14711.593679
2124,Dite»,2109087,15681.839887
2125,Questa,2242303,92922.981016
2126,oltracotanza,331374,  111.319606
2127,sangue,1070391,64960.624272
2128,andasse,832921,20901.082362
2129,rise.,2125023,33007.870587
2130,morto,1676103, 1175.705035
2131,cotal,4179021,14895.069656
2132,convenette,2600519,40437.084743
2133,m'apparve,4673143,89596.270870
2134,diede,3759543,98898.045592
2135,derelitti,4035832,80176.779980
2136,grazia,1765017,24242.538610
2137,stesso,3324240,62850.767505
2138,sogno;,3372032,25848.586735
2139,sembianti.,2512250,98909.467955
2140,l'affoca,3601609, 5608.567089
2141,Spirito,3102669,40379.032054
2142,figlio,229604,85935.371277
2143,lingua,2581754,14746.568414
2144,S'io,3084834,24983.234465
2145,poss',3616381,61294.082930
2146,Modena,2175392, 1665.484677
2147,Avante,3121984,83761.871308
2148,angeli,1813813,94724.551591
2149,venir,3098636,41112.411787
2150,dico,1924925,54181.282554
2151,discordi,4291523,37328.596145
2152,Trema,4285589,86082.281558
2153,caccia.,4933923,18293.294533
2154,ond',3759237,28629.962758
2155,veduti,1637903,96995.488610
2156,pria,355231,97541.266032
2157,mondo,3550416,73593.361852
2158,prima,684938,66838.580339
2159,avien,2210507,23657.753378
2160,palido,2185900, 6729.265262
2161,quali,2432058, 5674.474328
2162,Gaddo,642598,26963.089886
2163,poss',4709993,89363.025666
2164,andavan,2613610,25047.478918
2165,vento,1416281,36439.457613
2166,riso,2867135,11054.883585
2167,fece,3971120,23734.448374
2168,color,1680534,26414.255619
2169,sinistra,3237169,92670.175637
2170,d'ogne,4297845,81930.305967
2171,l'Orse.,1650100,39046.039922
2172,corto,1284201,98429.898232
2173,esse,706519,75321.240067
2174,fida,3642961,92001.268147
2175,divenni,1421639,36266.953112
2176,fuor,1065975,84631.204189
2177,trasse,2614620,31899.705244
2178,l'etterna,1795698,40661.070851
2179,palese,4514187,84946.853483
2180,donerà,2616689,71255.386214
2181,sotto,84644,93601.346620
2182,vertute,4459223,31762.512675
2183,volti.,146322,52739.318069
2184,intorno,2164519, 7793.779565
2185,barca»;,4379355,90250.231709
2186,discese.,3909047,80361.817813
2187,vanno,2875677, 7540.972687
2188,quanto,895654,95851.968454
2189,entrasi,4173519,56827.510333
2190,stesso,607065,57828.670820
2191,parti,4201844,46537.712410
2192,scontrava.,1875460,76561.376124
2193,discese.,1539444,27389.974931
2194,mezzo,4487780,44211.804602
2195,come,4926158,57801.528488
2196,stupido,3635591,46117.828958
2197,trïunfale,685831,15786.526836
2198,l'oblio.,1025096,66007.657825
2199,distante,2960227,58651.655278
2200,Intra,85232,55716.392287
2201,dipinse,2819459,71441.546340
2202,andasse,3420425,88941.185578
2203,ond',1555569,64168.927783
2204,sommo,1686200,61419.521035
2205,voce,459976,50314.742979
2206,testimonio,2783827,57125.425144
2207,cinto.,74263,36113.038544
2208,burro.,787322,18323.009312
2209,vince,1672616,75443.606248
2210,Brunetto?».,3248613,44115.745553
2211,piedi,2198033,42121.589963
2212,carole.,1220437,53286.693933
2213,mente;,1633374,56642.129666
2214,discetti,2199052,42972.471512
2215,rimanendosi,2147163,64000.012562
2216,donna,814718,18583.747461
2217,tronco,2026242,46734.972821
2218,dolore,5435,35948.954392
2219,duro,351947,70491.346378
2220,licito,3958507,46631.536165
2221,s'i',1299268,39396.590798
2222,Arrio,3048227,16460.258066
2223,comprender,4221319,68795.731890
2224,leon,1260876,32895.547300
2225,rispuose:,977499,52033.727047
2226,spesse,3708000,58394.619542
2227,quando,992874,72328.080102
2228,pinsi.,2279163,55011.519501
2229,Cianghella,4925824,56141.943661
2230,parevi,4697861,35952.843524
2231,volontier,501066, 8125.802803
2232,conduca!».,4894825,43015.251980
2233,fatti,2873911,17094.343138
2234,voglia,1486056,17628.766163
2235,pensar,2475762,43924.244600
2236,stampa,4284501,95846.949569
2237,torse,1744366,29625.864006
2238,avendo,1804467,46293.106123
2239,indizio,1539296,33162.111714
2240,procedesse,633258,77493.148041
2241,eravam,4067665,22303.532979
2242,volte,1343280,33218.304823
2243,avea,853141,40004.603529
2244,veder,4048813, 3847.439464
2245,Sfinge,3545016,48817.427353
2246,prima,3203002,48086.362097
2247,faccia,4415965, 8200.777741
2248,venir,3586093,54629.310503
2249,nebbia,1801259,47170.922600
2250,fianco,3046748,56468.774607
2251,porte,1583870,94129.059721
2252,ammirar,409815,76297.603487
2253,doglienza.,609425,68817.120630
2254,spietati,1744485,40025.536200
2255,grosso,4900549,39465.879782
2256,s'i',2672582,95033.698090
2257,lingua,612680,28086.428120
2258,occhi,2229226,74876.811921
2259,conobbero,1843263,10309.661104
2260,dove,4009939,60521.327812
2261,Quelli,4830753,54073.898458
2262,gridava:,834858,68456.530988
2263,parte,681473, 3056.537419
2264,Malacoda,212415, 1544.554085
2265,temperi,2396408,85990.914013
2266,felices,2985031,55347.156676
2267,vita,2791407,84716.714036
2268,lettor,4816250,27243.746181
2269,raggiare,978326,91634.765246
2270,terra,4878520,17024.052282
2271,armento,4258382,38794.201664
2272,ruinare,3986112,32484.131548
2273,tegna,1235753,38939.898729
2274,divenire,2593357, 6708.608188
2275,ch'io,129461,59005.012557
2276,Brunetto?».,506095,20765.983867
2277,credo,3143432,70004.518697
2278,riso,2842447,75970.969694
2279,certo,2095377,17599.350871
2280,possanza».,3881210,78605.840943
2281,sangue,3425661,86077.945057
2282,fondo,3839996,33616.961141
2283,l'ali,1690971,96546.503825
2284,temperi,4232756,52523.352169
2285,altro,4949291,23209.475762
2286,pervenire,3889767,18759.038071
2287,l'anima,2295296,78298.690126
2288,verde,2787080,62550.195958
2289,cotanto,2003470,68865.911633
2290,gioia,4981251,31946.633985
2291,ch'a,2654083, 2799.820049
2292,priega,3292936,78330.957675
2293,cagne,3366203,  872.702621
2294,divenire,1557043,90313.531129
2295,guarda,2473718,37204.467524
2296,questa,382179, 9320.198314
2297,rise.,1304709,43582.532627
2298,l'alchìmia,1217902,41825.251843
2299,l'omo,3975701,44806.909421
2300,piacque,455436,95480.504451
2301,Guido,321846,52326.702047
2302,dove,375994,74627.922822
2303,insieme,2651971,67546.244362
2304,Aglauro,4187395,48447.079480
2305,burro.,2872424,63304.600103
2306,tempo,3041692,85225.386098
2307,s'affige,4568644,68368.941499
2308,bollor,4162380, 6382.399569
2309,vapor,2457082,30596.792658
2310,pietà,2461492,27843.154348
2311,omai,336903,92996.972785
2312,Learco,649319,53429.796477
2313,volti.,969230,96965.795431
2314,quest',3860944,92220.399631
2315,innalzo,2909906,78878.268409
2316,dove,1433770,22599.923738
2317,spirti,1388918,23451.547822
2318,scuro,3964279,84147.130098
2319,carco,3679174,22377.645800
2320,punto;,3453462,22363.723421
2321,Clïò,4455603,18149.596530
2322,poss',1664014,96590.084847
2323,altri,730957,66945.972577
2324,leon,2484948,48098.673057
2325,trova,4295992,80709.370010
2326,questa,2745725,35024.595170
2327,grande,1852658,59267.568449
2328,Genova,301986,45444.055637
2329,CANTO,4471740,57117.407868
2330,vien,1130130, 6349.640349
2331,Mentre,1957510,97034.488260
2332,dismonta».,3677490,57961.518823
2333,piedi,4885843,54300.727548
2334,l'Orse.,234993,43518.377946
2335,Tomma,2259685,78123.280846
2336,d'este,1816776,85128.965651
2337,donna,2462629,65800.215592
2338,fiate,1599876,34622.265995
2339,riede».,3186720,18568.713390
2340,facea,3938863,12787.893918
2341,calar,1808989, 5993.065254
2342,s'argomenta,504026,44954.400015
2343,presi;,650601,95204.055007
2344,aperte,3289554,63105.486579
2345,duca,3093543,64570.624815
2346,infiata,28741,98559.850865
2347,vivo,4396651, 8380.580274
2348,foco,3271229,51448.859041
2349,dove,3970768,22441.580958
2350,piena,3600932, 7074.963302
2351,Brunetto?».,3718874, 5172.210842
2352,sanz',1058716,42239.342501
2353,piede,2991725,69790.164976
2354,ogne,787287,20822.877489
2355,combatte!».,15004,17360.062326
2356,segno,2583153,29160.927727
2357,nati,1471088,79052.369329
2358,l'aura,4858040,62573.261066
2359,mondo,3848133,29490.233415
2360,puzzo,405466, 1757.476413
2361,sangue,3864638,17533.649132
2362,ingannate.,4176893,64768.151501
2363,priega,208372,26335.503522
2364,palese,4897758,58400.504685
2365,soffersi,3432539,10271.683442
2366,bogliente,772154,54501.265152
2367,pregandola,3210496,64168.873217
2368,tempo,1621966,74001.548073
2369,perché,3218703,83500.854618
2370,avien,4559457,78328.739170
2371,sette,186657,94693.896990
2372,vedi,1569318,16727.063130
2373,pastori,3147755,94706.991336
2374,Sola,3936668,19545.842608
2375,XXIV,181531,78399.121500
2376,capo,4761754, 5899.744795
2377,mondo,1271483,29732.979908
2378,trïunfal,1892393,63124.328555
2379,loco,4620838,45539.801962
2380,virtù,3382606,27809.030697
2381,pervenire,1553769,35685.438934
2382,volse,3006031,85088.526264
2383,perché,2143843,16897.325073
2384,fummo,2428135,45033.431792
2385,quest',1578775,60473.520070
2386,l'emisperio,861033,24405.429039
2387,attendete,474633,47905.627990
2388,così,616838,94243.968037
2389,mira,1905536,54609.861383
2390,certo,4205658,44338.065869
2391,medicina,1522942,84125.807852
2392,ciascuna,3091427,88685.814161
2393,profeti,1012591,82876.284314
2394,seguitai:,4942512,97861.959754
2395,l'umana,1594935,67821.679289
2396,biscia,3248547,35705.589863
2397,felices,477983,63987.112313
2398,l'altre,4070591,22903.923163
2399,Grandine,1604738,91472.658198
2400,movendo,4540179,57133.210215
2401,appetibili,1400103, 5092.714576
2402,insegne.,3823461,37796.510367
2403,Cotal,2666439,19884.146023
2404,l'Orse.,3215271,79282.100351
2405,ch'a,286867,91071.330686
2406,Allor,2976477,69776.376889
2407,pianser,4213680,30280.090379
2408,Isifile,454816,35732.982356
2409,poco,3569133,19163.237084
2410,sono,851495, 7297.358233
2411,sanz',2588242,46122.203894
2412,Parisi?».,3389634,28570.903764
2413,trecento,4300549,13907.045910
2414,Clïò,1018265,84834.548269
2415,risponde,3971129,66028.585705
2416,pensier,1098287,34154.905816
2417,dintorno,1508376,44268.912914
2418,qualunque,3251536,54366.404803
2419,virtù,3383632, 7101.161942
2420,Trema,1217616,68370.495533
2421,ogne,3323706,26191.561253
2422,nostra,2788543,65379.658755
2423,donna,83054,92572.295357
2424,maraviglio,2327651,  794.447947
2425,l'omo,1339113,85781.429602
2426,d'ogne,200647,48385.469750
2427,dove,2789849,81946.997993
2428,rimira,4558681,28908.980905
2429,poverel,3084281,98308.566515
2430,cagne,1711803,19495.184286
2431,come,2703246,51632.955428
2432,l'altra,953104,38357.556193
2433,m'invita.,1317398,68144.832852
2434,quali,3993683,52433.073929
2435,semenza:,2925092,17207.550655
2436,parer,3335709,34993.329597
2437,possa,796029,28869.142621
2438,ammiro,115281,41889.803159
2439,scaldar,811590,92510.121160
2440,l'altro,754301,25965.474310
2441,m'invita.,3849323,19443.591953
2442,scaldar,3379467,15221.040929
2443,Malacoda,4381817,45374.699260
2444,sanz',4900387,17661.772811
2445,giusto,1044794,79108.850679
2446,officio,4241411,13685.488294
2447,fuor,193320,10951.169620
2448,asciolti,3504629,46500.331192
2449,l'oblio.,301850, 2191.723838
2450,questo,1787428,76585.706073
2451,colui,2053765,74490.803304
2452,lui:,3897370,85290.335158
2453,Cappelletti,1315476,97317.798292
2454,alquanto,4588352,98643.996821
2455,tosto,3737123,62194.209690
2456,vegnon,2940311,42648.681124
2457,insegne.,2741236,76405.596799
2458,tocca,702741,73741.566010
2459,sorte.,588318, 8415.409577
2460,procedesse,2856409,26573.687811
2461,piedi,445551,20942.088707
2462,ch'i',3240207,18628.926800
2463,lume,4902802,95021.585725
2464,corata,3110332,85044.493138
2465,fianco,1505824,13964.526326
2466,seguitai:,2758647,80218.548050
2467,foco,4386955,50098.356349
2468,nostra,797486,15077.315992
2469,elli,932752,50565.894853
2470,lungi,3750438,92146.394316
2471,rimanendosi,654679,24694.188654
2472,fosse:,206401,37417.988352
2473,carco,1901449,44461.435103
2474,consorti»,4815862,31769.184750
2475,CANTO,4222392,86606.720649
2476,donna,844815,59349.673704
2477,quando,1078458,66660.483662
2478,poco,2981370,77228.168512
2479,armento,3801434, 2216.204361
2480,ogne,4077039,15145.400602
2481,ombre,1024167,26132.451806
2482,ch'è,783494,58256.511337
2483,pronta;,3704808,84263.059819
2484,infamia,683854,59005.814799
2485,perché,4572392,90728.224919
2486,esser,819224,36156.009181
2487,mente;,2922629, 8419.506559
2488,Beatrice,1046763,45551.833118
2489,denti,316057,68395.215051
2490,quïeto,1522734,98565.798365
2491,vuol,2745461,54510.392564
2492,mondo,1296062,79391.869479
2493,prese,4880303,33784.021482
2494,vanto?,2647112,40262.339888
2495,felices,3120675,11884.266562
2496,andasse,4355208,35418.080983
2497,certo,1439440,97907.105312
2498,Certo,2687790,36115.167215
2499,picciola,1901239, 1633.391877
2500,anco,355746,72551.883887
2501,lungo,2322688,92779.354121
2502,poco,174863,44569.977597
2503,diede,4183407,78677.368558
2504,innalzo,2245941,14245.268101
2505,quest',2323453,10100.498077
2506,senso,1090042,65328.038969
2507,Dante,3635712,71141.043167
2508,mezzo,1027925, 1022.946775
2509,cotal,1231102,78499.445446
2510,quello,2645899,13076.005761
2511,questi,661808,92591.007990
2512,Maria,4591005,53656.190781
2513,giusto,1912619,66508.252380
2514,ponesse,2327706,24587.626072
2515,virtute,1372965,99215.967405
2516,certo,1841970,77960.340376
2517,poeta,1019067,88429.162673
2518,'ntesi,1093235,59014.346821
2519,cignesi,4626018, 9562.716667
2520,s'intese,3369527,93139.366927
2521,turbato.,3985699,51269.836595
2522,Avante,810807,53645.813723
2523,dintorno,3491050,82626.423421
2524,guercia,239280,30079.058589
2525,nude,608563,79900.926244
2526,grotte,3546295,63803.939474
2527,CANTO,4392454,48567.289742
2528,cosa,1583068,87338.822302
2529,rise.,3600586,70379.429577
2530,volger,3512403,18369.178732
2531,t'abbaglia,4206836,83115.697552
2532,anco,4969493,81845.203248
2533,senso,4223924,60280.849837
2534,sanza,474199,26927.237745
2535,Cappelletti,1136669,70788.733111
2536,sanza,1118309,42164.376711
2537,dismonta».,3741797,49479.641796
2538,Allor,282585,55242.922156
2539,segnor,2898522,43942.189167
2540,fuggir,529352,47532.599135
2541,fianco,3322642,81968.132412
2542,Allor,502242,87884.848320
2543,come,4576204, 8009.882750
2544,Modena,2546674, 1998.976112
2545,pregandola,2922287,78187.799334
2546,misura,1212936,91972.615448
2547,come,4465323,71384.458413
2548,confonda.,3784188, 9955.132859
2549,accorto,3637482,70373.575377
2550,rombo,2964440,91886.003029
2551,mondo,2387560,83837.971492
2552,facea,642599,76097.928351
2553,Aglauro,2757718,67514.566288
2554,vanto?,1324965,43766.987921
2555,rauni,3530973,15772.722334
2556,donna,585535,15960.708141
2557,dimonio,1471221,  956.632880
2558,quali,952360, 8844.884508
2559,orazione,1656900,63479.281963
2560,poco,1310848,89964.140171
2561,sine,211530, 1654.073093
2562,vedrai,1397582,23019.658229
2563,trasse,2783295,45794.522265
2564,parevi,221047,62023.813306
2565,l'accendea,3600448, 3990.191824
2566,grandi.,3320528,13193.476797
2567,parlò,2025477,53096.523507
2568,costume,1851207,52552.865955
2569,ancella,1220407,12254.307123
2570,veder,1150035,80823.345420
2571,Sfinge,4299298,82608.013346
2572,raggiare,384712,81632.433397
2573,perde,2180153,81681.808635
2574,come,153276,35012.761439
2575,arte;,1920976,59993.820171
2576,veggio,3877718,81380.761145
2577,parer,249609,36921.594321
2578,s'affige,1176869,54404.605542
2579,spesse,3388817,96107.157303
2580,nature,2600111,50247.158700
2581,Intra,2793586,56621.953987
2582,ch'elli,3846837, 8486.489388
2583,credetti,374118,36009.522597
2584,come,2797103,19876.700547
2585,ivi),1376325,70885.584374
2586,faccia,2410043,43888.608198
2587,l'ossa;,4790137,60737.832534
2588,l'altre,4181611,77446.241489
2589,elli,3792985,98509.886907
2590,s'invera.,1690833,31187.557302
2591,grandi.,3213585, 7847.198196
2592,faville,522678,42021.758303
2593,venuti,2729968,55373.426473
2594,tanto,1116774,10035.151920
2595,Guido,3895341,88761.942408
2596,brusca.,4263172,22135.915713
2597,pruno;,3051941,64714.172919
2598,meco,4441962,18129.352850
2599,Ella,1059759,38563.850648
2600,appetibili,593539,83811.115533
2601,combatte!».,3121615,48901.214999
2602,sembianti.,2605879,20588.330339
2603,iniqua,2700073,41774.819837
2604,Allor,1585648,41024.500417
2605,spene,3924129,33789.418463
2606,grandi.,2951406,67071.887356
2607,diss',4706727,85010.361553
2608,mattina,3305134,59292.989463
2609,venuti,4983235,55984.092445
2610,fuggir,246323,22917.419119
2611,costui,2530358,96829.728089
2612,Senna,3437507,58428.569065
2613,così,2466917,54291.568153
2614,centesma,4953336,26219.443346
2615,quïeto,4391294,53763.980281
2616,come,1831027,66852.954843
2617,punto;,3933646, 9999.755967
2618,diversamente,2448791,72765.470384
2619,d'assai!».,921713,48456.041706
2620,saliro;,2890416,34306.090861
2621,tegna,3804558,77148.248250
2622,frutto,2546531,39924.431706
2623,palese,3450753,33794.588967
2624,alquanto,380985,24027.862708
2625,divenni,3707671,39350.184201
2626,ch'era,4217395,28303.796977
2627,l'arnie,4582810,10836.245573
2628,parte,3325596,95557.944847
2629,d'ogne,1326459,34432.253489
2630,vertute,2843817,48423.330943
2631,fabricatori,2422163,45073.625117
2632,danni».,2032326,79029.778079
2633,poco,4918522,95438.162405
2634,CANTO,4651465,72738.242896
2635,credetti,4471871,65531.657707
2636,quali,1880820,49624.231428
2637,intorno,2450874,59011.679400
2638,questa,749191,79384.669018
2639,fuggir,3118700,96860.003621
2640,buccia,2318108,75351.809117
2641,dicer,2989012,63911.520759
2642,medesimo,1294917,99174.593192
2643,'Andate,3578664,92593.022744
2644,sanza,3671500,50844.760232
2645,come,1529537,13961.477643
2646,pioggia,389839,21242.837579
2647,vuol,1414747,61924.298225
2648,seguiteria,2720404,88838.109061
2649,mondo,4570140,92069.034747
2650,smisurato,4435608,46801.865604
2651,legga,3735472,23968.856269
2652,grosso,269477, 3112.043830
2653,Certo,3547926,78588.362019
2654,quest',3035781, 6890.326224
2655,viziata,4776246,57031.133975
2656,tutte,412129,82490.259382
2657,vento,1515107,57791.831263
2658,sembri,45548,34653.181159
2659,sarà,916568,92759.335285
2660,pensier,3767647,11082.024210
2661,superbo,1485985,99029.821277
2662,ch'a,2586376,68103.743088
2663,questa,2572303,50209.173289
2664,sta;,245098,88520.327129
2665,ingannate.,3664687,99811.823437
2666,l'uom,4088564,77129.426600
2667,grandi.,924310,16366.815074
2668,volti.,3012587,68785.752901
2669,'Andate,1614860, 2013.441349
2670,pensier,3764815,62635.732760
2671,vendetta,3715406,86583.424436
2672,l'uscir,255606,72443.838750
2673,grosso,2543417,19598.915048
2674,caramente;,2953404,78531.357420
2675,mio;,106053,78686.195402
2676,risposta,3053603,51044.706620
2677,qual,4657350,73587.181651
2678,mattina,1316135,85617.419194
2679,disse:,1442046,42429.477407
2680,selva,4183956,81484.517228
2681,siede,3484003,17017.639634
2682,fida,3210114,19215.942177
2683,molta,4699327,19709.375038
2684,sempiterna,2834001,12163.308648
2685,avea,2754099,51742.452531
2686,verranno,3409231,82624.432034
2687,Come,4278158,87099.760099
2688,piede,274031,77623.571856
2689,l'arco,706570,92713.441152
2690,questo,1860246,33828.699348
2691,rabbia,4721911,23346.670864
2692,malanno.,1024137,24720.064178
2693,sempiterna,810488,99050.761264
2694,testa,3461982, 3882.542111
2695,sceman,3242799,93439.798291
2696,colui,2537614,14934.425773
2697,dicer,4256794,70502.175271
2698,leon,3385290,54090.655622
2699,Ancora,1209351,61977.122086
2700,quel,3489073,89173.759758
2701,grande,3415291,42896.819787
2702,convenette,1684378, 4234.698061
2703,sono,4690214,28287.838118
2704,potenza,4810744,25665.160240
2705,artista.,947391,11685.738875
2706,gradi,2646797,91121.788992
2707,sospiri,3739076,95263.624186
2708,nascosa.,3419610,98733.399299
2709,venuti,1340804,92090.112447
2710,vuole,823378,99226.519516
2711,spietati,3104779,57211.208407
2712,biondo,3619460,19894.261512
2713,legno,4901452,54841.463742
2714,tempo,3545113,55780.174544
2715,biscia,4084757,29301.026709
2716,cignesi,2881174,96214.228648
2717,duro,505084,78306.533273
2718,meglio,3794219,14499.165240
2719,serrava.,4641088,25453.556971
2720,ch'apporta,1657571,59691.970547
2721,giustizia,4150067,10953.771762
2722,altezza:,4057813,15803.442961
2723,parti,1354388,69844.264336
2724,declaragioni,696900,16161.806349
2725,esse,2958322,  135.270929
2726,perch',3734133,27391.096424
2727,risposta,406971,40031.722336
2728,miei,3452427,82784.465423
2729,ciel,4252024,89199.027027
2730,conduca,1957936,66271.734522
2731,sta;,2034188, 7729.850277
2732,costui,231343,22933.765909
2733,gran,2476719,17430.381180
2734,spene,2185374, 2962.647848
2735,sette,4261816,79650.084314
2736,metalli,744029,97337.600953
2737,gioia,3385905,57029.283631
2738,m'accors',1637245,57547.331300
2739,torse,2907592,30066.843565
2740,s'argomenta,872166,46263.138398
2741,aveste,2161305,53042.063916
2742,credi,573974,47767.036975
2743,dite,587458,38569.390242
2744,L'anima,2257190, 8978.523633
2745,d'ogne,1261534,47396.538415
2746,sempiterna,3880,87901.233556
2747,vita,926584,61459.472086
2748,cagne,4115251,25301.784741
2749,pensar,212555,42952.532091
2750,sparito,1419472,47320.584620
2751,redissi,2031694,26963.295165
2752,invenzioni;,3335601, 5334.410343
2753,servo,4351362,30244.171505
2754,elli,1330252, 9102.160667
2755,s'intese,3854345,18548.534684
2756,branche,2004731,69370.547650
2757,l'acerbo?».,3943302,32126.213403
2758,teco,3612268,74120.587898
2759,rovente,3342649,89134.275378
2760,combatte!».,1671004,47516.684716
2761,gambe,3035822,99364.338359
2762,danni».,3053123,98992.655320
2763,Santa,4627697,40837.880345
2764,s'entra,527330,74730.721073
2765,mondo,3518275,54069.342749
2766,volte,2938816,50392.272717
2767,donna,2739436,93861.227888
2768,templo,1415492,11404.772613
2769,intorno,4152734,55770.146337
